TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
5850,Arbutus 'Marina' :: Hybrid Strawberry Tree,939 Eddy St,Sidewalk: Curb side : Cutout,3,3X3,37.78255705,-122.423101
20213,Pittosporum undulatum :: Victorian Box,1428 Steiner St,Sidewalk: Curb side : Cutout,16,3x3,37.78255638,-122.4341685
5866,Platanus x hispanica :: Sycamore: London Plane,998 Eddy St,Sidewalk: Curb side : Cutout,3,3X3,37.78255089,-122.4240718
91852,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,699X Harrison St,Sidewalk: Curb side : Cutout,3,3x3,37.78254126,-122.397303
5847,Platanus x hispanica :: Sycamore: London Plane,923 Eddy St,Sidewalk: Curb side : Cutout,6,4X4,37.78253993,-122.4229851
5868,Platanus x hispanica :: Sycamore: London Plane,1010X Eddy St,Sidewalk: Curb side : Cutout,12,3X3,37.78253118,-122.4242498
7845,Platanus x hispanica :: Sycamore: London Plane,885 Franklin St,Sidewalk: Curb side : Cutout,12,4X4,37.78251771,-122.42252
13854,Platanus x hispanica :: Sycamore: London Plane,990 Market St,Sidewalk: Curb side : Cutout,12,4x4,37.78250102,-122.4101465
5287,Corymbia ficifolia :: Red Flowering Gum,2112 O'Farrell St,Sidewalk: Curb side : Cutout,24,5X5,37.7824877,-122.4395522
5860,Platanus x hispanica :: Sycamore: London Plane,951 Eddy St,Sidewalk: Curb side : Cutout,12,4X4,37.78247732,-122.4235013
16756,Pittosporum undulatum :: Victorian Box,1432X Steiner St,Sidewalk: Curb side : Cutout,30,4X4,37.78247626,-122.43414
12882,Prunus cerasifera 'Atropurpurea' :: Purple-Leaf Plum,200X Larch St,Sidewalk: Curb side : Cutout,6,3X3,37.78246534,-122.4208682
85737,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,843 Howard St,Sidewalk: Curb side : Cutout,3,3x3,37.78245861,-122.4036225
19268,Pittosporum undulatum :: Victorian Box,1350 Scott St,Sidewalk: Curb side : Cutout,12,4X4,37.78245504,-122.4375297
16818,Corymbia ficifolia :: Red Flowering Gum,2130 O'Farrell St,Sidewalk: Curb side : Cutout,6,3X3,37.78245117,-122.4398403
85736,Magnolia grandiflora :: Southern Magnolia,839 Howard St,Sidewalk: Curb side : Cutout,3,3x3,37.78244125,-122.4035806
1525,Ulmus pumila :: Siberian Elm,439 Arguello Blvd,Sidewalk: Curb side : Cutout,24,5X7,37.78243946,-122.4590789
8613,Myoporum laetum :: Myoporum,2660 Geary Blvd,Median : Cutout,17,20,37.78243722,-122.4474831
90479,Pyrus calleryana :: Ornamental Pear,378 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7824365,-122.4848125
90501,Pyrus calleryana :: Ornamental Pear,379 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.78243417,-122.4849737
12349,Corymbia ficifolia :: Red Flowering Gum,1223 Laguna St,Sidewalk: Curb side : Cutout,18,4X4,37.7824341,-122.4275221
13847,Platanus x hispanica :: Sycamore: London Plane,989 Market St,Sidewalk: Curb side : Cutout,35,4X4,37.7824132,-122.4098829
5877,Platanus x hispanica :: Sycamore: London Plane,1090 Eddy St,Sidewalk: Curb side : Cutout,12,3x3,37.78239463,-122.4253751
16814,Corymbia ficifolia :: Red Flowering Gum,2103 O'Farrell St,Sidewalk: Curb side : Cutout,18,4x4,37.78237236,-122.4393653
85738,Magnolia grandiflora :: Southern Magnolia,843 Howard St,Sidewalk: Curb side : Cutout,3,3x3,37.78236861,-122.4036709
16816,Olea europaea 'Fruitless' :: Fruitless Olive,2105 O'Farrell St,Sidewalk: Curb side : Cutout,3,4x4,37.78236819,-122.4393981
8648,Metrosideros excelsa :: New Zealand Xmas Tree,2800 Geary Blvd,Sidewalk: Curb side : Cutout,12,3x3,37.78236244,-122.4492659
116522,Myoporum laetum :: Myoporum,324 08TH AVE,Sidewalk: Property side : Cutout,8,3x3,37.78235098,-122.4664588
26449,Tristania conferta ::,1096 Eddy St,Sidewalk: Curb side : Cutout,3,3X3,37.78233227,-122.4258081
13858,Platanus x hispanica :: Sycamore: London Plane,995 Market St,Sidewalk: Curb side : Cutout,35,4X4,37.78233129,-122.4099853
16830,Lophostemon confertus :: Brisbane Box,2190 O'Farrell St,Sidewalk: Curb side : Cutout,3,3X3,37.78232964,-122.4407984
16825,Corymbia ficifolia :: Red Flowering Gum,2139X OFARRELL ST,Sidewalk: Curb side : Cutout,18,4X4,37.78232597,-122.4399466
8660,Metrosideros excelsa :: New Zealand Xmas Tree,2826 Geary Blvd,Sidewalk: Curb side : Cutout,12,3X3,37.78232249,-122.449546
13856,Platanus x hispanica :: Sycamore: London Plane,991 Market St,Sidewalk: Curb side : Cutout,35,4X4,37.78232132,-122.4099815
79803,Lophostemon confertus :: Brisbane Box,151 LEAVENWORTH ST,Sidewalk: Curb side : Cutout,3,,37.78231992,-122.4140995
12342,Lophostemon confertus :: Brisbane Box,1200 Laguna St,Sidewalk: Curb side : Cutout,6,4X4,37.78231553,-122.4272898
8661,Metrosideros excelsa :: New Zealand Xmas Tree,2830 Geary Blvd,Sidewalk: Curb side : Cutout,12,3X3,37.78231232,-122.4496547
19544,Metrosideros excelsa :: New Zealand Xmas Tree,300X Saint Joseph's Ave,Sidewalk: Curb side : Cutout,12,4x9,37.78231067,-122.4416633
5286,Acacia melanoxylon :: Blackwood Acacia,1363 Divisadero St,Sidewalk: Curb side : Cutout,18,3X3,37.78230842,-122.4393656
19273,Pittosporum undulatum :: Victorian Box,1355 Scott St,Sidewalk: Curb side : Cutout,18,4X4,37.78230738,-122.4376336
8668,Metrosideros excelsa :: New Zealand Xmas Tree,2882 Geary Blvd,Sidewalk: Curb side : Cutout,24,3X3,37.78230171,-122.449734
5882,Tristania conferta ::,1112 Eddy St,Sidewalk: Curb side : Cutout,6,3X3,37.78229689,-122.4261074
14413,Ginkgo biloba :: Maidenhair Tree,10X Masonic Ave,Sidewalk: Curb side : Cutout,18,3X3,37.78229344,-122.4472193
13860,Platanus x hispanica :: Sycamore: London Plane,998 Market St,Sidewalk: Curb side : Cutout,12,4x4,37.78229,-122.4103641
13862,Platanus x hispanica :: Sycamore: London Plane,1000 Market St,Sidewalk: Curb side : Cutout,12,4x4,37.78228581,-122.4103698
5892,Tristania conferta ::,1130 Eddy St,Sidewalk: Curb side : Cutout,6,3X3,37.78226026,-122.4263659
16826,Corymbia ficifolia :: Red Flowering Gum,2161X O'Farrell St,Sidewalk: Curb side : Cutout,18,4X4,37.78225481,-122.4402921
5893,Tristania conferta ::,1136 Eddy St,Sidewalk: Curb side : Cutout,3,3X3,37.78224551,-122.4264519
12346,Tristania conferta ::,1200X Laguna St,Sidewalk: Curb side : Cutout,13,,37.78224433,-122.4273405
16828,Corymbia ficifolia :: Red Flowering Gum,2171 O'Farrell St,Sidewalk: Curb side : Cutout,30,8x8,37.78223455,-122.4404518
5895,Tristania conferta ::,1148 Eddy St,Sidewalk: Curb side : Cutout,6,3x3,37.78222768,-122.42661
1909,Eucalyptus robusta :: Swamp mahogany,47 Beideman St,Sidewalk: Curb side : Cutout,18,3X3,37.78221347,-122.4384408
5896,Tristania conferta ::,1160 Eddy St,Sidewalk: Curb side : Cutout,3,3x3,37.78220635,-122.4267487
16829,Corymbia ficifolia :: Red Flowering Gum,2185 O'Farrell St,Sidewalk: Curb side : Cutout,18,4x4,37.78220615,-122.4406756
1527,Pittosporum undulatum :: Victorian Box,451 Arguello Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.78220076,-122.4590136
1528,Pittosporum undulatum :: Victorian Box,451 ARGUELLO BLVD,Sidewalk: Curb side : Cutout,3,3X3,37.78220052,-122.4589963
5900,Lophostemon confertus :: Brisbane Box,1200 Eddy St,Sidewalk: Curb side : Cutout,6,3X3,37.78219682,-122.4283587
5906,Lophostemon confertus :: Brisbane Box,1280 Eddy St,Sidewalk: Curb side : Cutout,6,3X3,37.78219682,-122.4283587
2236,Corymbia ficifolia :: Red Flowering Gum,2195X O'Farrell St,Sidewalk: Curb side : Cutout,18,6x10,37.7821859,-122.4408353
6278,Ulmus pumila :: Siberian Elm,1475 Ellis St,Sidewalk: Curb side : Cutout,12,4X4,37.78218221,-122.4301931
14429,Metrosideros excelsa :: New Zealand Xmas Tree,2X Masonic Ave,Median : Cutout,50,3X3,37.78218046,-122.4476913
5899,Tristania conferta ::,1180 Eddy St,Sidewalk: Curb side : Cutout,6,3X3,37.78217104,-122.4270432
98427,Platanus x hispanica :: Sycamore: London Plane,1401X Steiner St,Sidewalk: Curb side : Cutout,,3x3,37.78217011,-122.4342356
2240,Corymbia ficifolia :: Red Flowering Gum,2201X O'Farrell St,Sidewalk: Curb side : Cutout,18,4x4,37.78216939,-122.4411194
16838,Corymbia ficifolia :: Red Flowering Gum,2231 O'Farrell St,Sidewalk: Curb side : Cutout,45,4X4,37.78216888,-122.4411874
138267,Cupressus macrocarpa :: Monterey Cypress,2800x GEARY BLVD,Median : Cutout,12,Width 0ft,37.78216306,-122.4496721
13872,Platanus x hispanica :: Sycamore: London Plane,1001 Market St,Sidewalk: Curb side : Cutout,40,4X4,37.78214136,-122.4102301
8646,Metrosideros excelsa :: New Zealand Xmas Tree,2761 Geary Blvd,Sidewalk: Curb side : Cutout,12,3X3,37.78212547,-122.4488536
23237,Platanus x hispanica :: Sycamore: London Plane,711 Van Ness Ave,Sidewalk: Curb side : Cutout,8,4X4,37.78212283,-122.4212699
1908,Magnolia grandiflora :: Southern Magnolia,35 Beideman St,Sidewalk: Curb side : Cutout,12,3X3,37.78212279,-122.438415
19263,Pittosporum undulatum :: Victorian Box,1331 Scott St,Sidewalk: Curb side : Cutout,18,4X4,37.78209524,-122.4375882
5277,Pittosporum undulatum :: Victorian Box,1343 Divisadero St,Sidewalk: Curb side : Cutout,12,3X3,37.78208873,-122.4393271
1911,Corymbia ficifolia :: Red Flowering Gum,51 Beideman St,Sidewalk: Curb side : Cutout,12,3X3,37.7820882,-122.4384491
14438,Ginkgo biloba :: Maidenhair Tree,15 Masonic Ave,Sidewalk: Curb side : Cutout,80,4X4,37.78208678,-122.4480159
194341,Phoenix canariensis :: Canary Island Date Palm,418x The Embarcadero,Median : Yard,25,Width 8ft,37.78207765,-122.3881613
8657,Metrosideros excelsa :: New Zealand Xmas Tree,2807 Geary Blvd,Sidewalk: Curb side : Cutout,6,3X3,37.78207306,-122.449268
143294,Platanus x hispanica :: Sycamore: London Plane,1020 MARKET ST,Sidewalk: Curb side : Cutout,10,Width 0ft,37.78206953,-122.4106228
8674,Metrosideros excelsa :: New Zealand Xmas Tree,2900 Geary Blvd,Median : Cutout,12,M6,37.78206597,-122.4504836
2235,Pittosporum crassifolium :: Karo Tree,1250 Broderick St,Sidewalk: Curb side : Cutout,12,4X4,37.78204889,-122.4407716
1532,Pittosporum undulatum :: Victorian Box,470X Arguello Blvd,Sidewalk: Curb side : Cutout,80,3X3,37.78204521,-122.458829
5902,Pyrus kawakamii :: Evergreen Pear,1230 Eddy St,Sidewalk: Curb side : Cutout,6,3X3,37.78204146,-122.4280224
5903,Tristania conferta ::,1240 Eddy St,Sidewalk: Curb side : Cutout,6,3X3,37.78203492,-122.4281051
8662,Metrosideros excelsa :: New Zealand Xmas Tree,2835 Geary Blvd,Sidewalk: Curb side : Cutout,7,3X3,37.78203425,-122.4495914
5276,Lophostemon confertus :: Brisbane Box,1335 Divisadero St,Sidewalk: Curb side : Cutout,24,4x3,37.78202397,-122.4393079
23241,Platanus x hispanica :: Sycamore: London Plane,780X Turk St,Sidewalk: Curb side : Cutout,10,4X4,37.78201703,-122.4208134
5904,Tristania conferta ::,1256 Eddy St,Sidewalk: Curb side : Cutout,3,3X3,37.78201669,-122.428268
1906,Magnolia grandiflora :: Southern Magnolia,27 Beideman St,Sidewalk: Curb side : Cutout,12,3X3,37.78201159,-122.4383933
5905,Acacia melanoxylon :: Blackwood Acacia,1276 Eddy St,Sidewalk: Curb side : Cutout,24,6x6,37.7819956,-122.4283939
7823,Maytenus boaria :: Mayten,805 Franklin St,Sidewalk: Curb side : Cutout,7,3X3,37.78199259,-122.4224126
13873,Platanus x hispanica :: Sycamore: London Plane,1005 Market St,Sidewalk: Curb side : Cutout,40,4X4,37.78199182,-122.4103827
5278,Maytenus boaria :: Mayten,1350 Divisadero St,Sidewalk: Curb side : Cutout,12,4X4,37.7819895,-122.4390867
1900,Pittosporum undulatum :: Victorian Box,20 Beideman St,Sidewalk: Curb side : Cutout,6,3X3,37.78198099,-122.4382754
29136,Lophostemon confertus :: Brisbane Box,90x Jones St,Sidewalk: Curb side : Cutout,3,3x3,37.78197785,-122.4121131
13877,Platanus x hispanica :: Sycamore: London Plane,1028X Market St,Sidewalk: Curb side : Cutout,3,4x4,37.78197332,-122.4108146
6297,Corymbia ficifolia :: Red Flowering Gum,1737 Ellis St,Sidewalk: Curb side : Cutout,24,3X3,37.78196431,-122.4347527
90502,Pyrus calleryana 'Capital' :: Ornamental Pear Tree 'Capital',401X 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7819643,-122.4849391
6302,Lophostemon confertus :: Brisbane Box,1765 ELLIS ST,Sidewalk: Curb side : Cutout,3,3X3,37.78195872,-122.4352162
6306,Tristania conferta ::,1804 Ellis St,Sidewalk: Curb side : Cutout,12,4x4,37.78195867,-122.4361829
6298,Corymbia ficifolia :: Red Flowering Gum,1743 Ellis St,Sidewalk: Curb side : Cutout,22,3X3,37.78195165,-122.434852
8645,Tristaniopsis laurina :: Swamp Myrtle,2745 Geary Blvd,Sidewalk: Curb side : Cutout,6,3X3,37.78194257,-122.4487147
6310,Pittosporum undulatum :: Victorian Box,1810 Ellis St,Sidewalk: Curb side : Cutout,6,4X4,37.78194218,-122.4364507
6316,Pittosporum undulatum :: Victorian Box,1830 Ellis St,Sidewalk: Curb side : Cutout,6,4X4,37.78193728,-122.4365232
15170,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',941 Mission St,Sidewalk: Curb side : Cutout,18,3x3,37.78192749,-122.4073431
1907,Corymbia ficifolia :: Red Flowering Gum,33 Beideman St,Sidewalk: Curb side : Cutout,12,3X3,37.78192699,-122.438418
85828,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,875 Howard St,Sidewalk: Curb side : Cutout,3,3x3,37.78191848,-122.4043055
16796,Pittosporum undulatum :: Victorian Box,30X Beideman St,Sidewalk: Curb side : Cutout,12,3X3PL,37.78191694,-122.4382411
8716,Callistemon citrinus :: Lemon Bottlebrush,3140 Geary Blvd,Sidewalk: Curb side : Cutout,12,3X3,37.78191111,-122.4525868
12339,Tristania conferta ::,1199 Laguna St,Sidewalk: Curb side : Cutout,12,3X3,37.78190747,-122.427437
13874,Platanus x hispanica :: Sycamore: London Plane,1013X Market St,Sidewalk: Curb side : Cutout,40,4X4,37.78190559,-122.4105092
26818,Platanus x hispanica :: Sycamore: London Plane,1310 Divisadero St,Sidewalk: Curb side : Cutout,3,3x3,37.78188838,-122.4390736
6318,Tristania conferta ::,1860 Ellis St,Sidewalk: Curb side : Cutout,12,4X4,37.78188669,-122.4367163
6303,Corymbia ficifolia :: Red Flowering Gum,1775 Ellis St,Sidewalk: Curb side : Cutout,18,3X3,37.78188505,-122.4353744
6304,Corymbia ficifolia :: Red Flowering Gum,1777 ELLIS ST,Sidewalk: Curb side : Cutout,40,3X3,37.78187865,-122.4354079
2442,Lophostemon confertus :: Brisbane Box,1300X Buchanan St,Sidewalk: Curb side : Cutout,3,3X3,37.78187181,-122.4289579
13875,Platanus x hispanica :: Sycamore: London Plane,1015 Market St,Sidewalk: Curb side : Cutout,40,4X4,37.78187072,-122.4105534
6320,Tristania conferta ::,1862 Ellis St,Sidewalk: Curb side : Cutout,6,4X4,37.78186481,-122.4368598
19257,Lophostemon confertus :: Brisbane Box,1868X Ellis St,Sidewalk: Curb side : Cutout,6,4X4,37.78186255,-122.4369419
5911,Acacia melanoxylon :: Blackwood Acacia,1245 Eddy St,Sidewalk: Curb side : Cutout,12,3X3,37.78185408,-122.4281152
5915,Lophostemon confertus :: Brisbane Box,1273 Eddy St,Sidewalk: Curb side : Cutout,3,3X3,37.78185173,-122.4285703
6322,Tristania conferta ::,1864 Ellis St,Sidewalk: Curb side : Cutout,6,4X4,37.78184404,-122.437049
141844,Tristania conferta ::,1295 EDDY ST,Sidewalk: Curb side : Cutout,8,Width 0ft,37.78183935,-122.4286405
13876,Platanus x hispanica :: Sycamore: London Plane,1017 Market St,Sidewalk: Curb side : Cutout,30,4X4,37.78183751,-122.4105956
5909,Lophostemon confertus :: Brisbane Box,1225 Eddy St,Sidewalk: Curb side : Cutout,6,3X3,37.78183685,-122.4281331
6351,Metrosideros excelsa :: New Zealand Xmas Tree,1968 Ellis St,Sidewalk: Curb side : Cutout,12,3X3,37.78183632,-122.4384937
5914,Lophostemon confertus :: Brisbane Box,1281 Eddy St,Sidewalk: Curb side : Cutout,6,3X3,37.78183565,-122.4286964
1902,Pittosporum undulatum :: Victorian Box,21X Beideman St,Sidewalk: Curb side : Cutout,12,3X3,37.78181864,-122.4383971
141841,Tristania conferta ::,1297 Eddy St,Sidewalk: Curb side : Cutout,4,Width 0ft,37.78181413,-122.4288076
5929,Maytenus boaria :: Mayten,1350X Eddy St,Sidewalk: Curb side : Cutout,12,4X4,37.78181238,-122.4298535
6227,Pittosporum undulatum :: Victorian Box,1295X Pierce St,Sidewalk: Curb side : Cutout,14,4X4,37.78181204,-122.4358173
6314,Corymbia ficifolia :: Red Flowering Gum,1829 Ellis St,Sidewalk: Curb side : Cutout,12,4X4,37.78180884,-122.4362876
8699,Metrosideros excelsa :: New Zealand Xmas Tree,3019 Geary Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.78179132,-122.4514638
8721,Callistemon citrinus :: Lemon Bottlebrush,3200 Geary Blvd,Median : Cutout,6,M6,37.78178727,-122.4531421
13885,Platanus x hispanica :: Sycamore: London Plane,1032 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.78178669,-122.4110509
23822,Platanus x hispanica :: Sycamore: London Plane,1200X Webster St,Median : Cutout,60,20,37.781781,-122.4306142
13887,Platanus x hispanica :: Sycamore: London Plane,1028 Market St,Sidewalk: Curb side : Cutout,12,4x4,37.78177887,-122.4110409
19541,Tristaniopsis laurina :: Swamp Myrtle,250 Saint Joseph's Ave,Sidewalk: Curb side : Cutout,12,4X4,37.78177877,-122.4413609
19253,Pittosporum undulatum :: Victorian Box,1910X Ellis St,Sidewalk: Curb side : Cutout,12,3X3,37.78177177,-122.4376401
5917,Lophostemon confertus :: Brisbane Box,1295 Eddy St,Sidewalk: Curb side : Cutout,6,3X3,37.78177117,-122.4287659
8736,Metrosideros excelsa :: New Zealand Xmas Tree,3240 Geary Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.78177088,-122.4539048
5924,Ulmus parvifolia :: Chinese Elm,1303X Eddy St,Sidewalk: Curb side : Cutout,12,4X4,37.7817698,-122.4291033
13878,Platanus x hispanica :: Sycamore: London Plane,1021 Market St,Sidewalk: Curb side : Cutout,40,4X4,37.78176943,-122.410682
6337,Metrosideros excelsa :: New Zealand Xmas Tree,1916 Ellis St,Sidewalk: Curb side : Cutout,18,3X3,37.78175831,-122.4377689
85742,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,816 Folsom St,Sidewalk: Curb side : Cutout,3,3x3,37.78175618,-122.4015769
6308,Corymbia ficifolia :: Red Flowering Gum,1807 Ellis St,Sidewalk: Curb side : Cutout,12,4X4,37.78173948,-122.436039
6312,Corymbia ficifolia :: Red Flowering Gum,1819 Ellis St,Sidewalk: Curb side : Cutout,12,4X4,37.78173948,-122.436039
2440,Lophostemon confertus :: Brisbane Box,1268 Buchanan St,Sidewalk: Curb side : Cutout,3,3x3,37.78173431,-122.4288775
6348,Pittosporum undulatum :: Victorian Box,10X Beideman St,Sidewalk: Curb side : Cutout,12,3X3,37.78173282,-122.4382055
6341,Metrosideros excelsa :: New Zealand Xmas Tree,1930 Ellis St,Sidewalk: Curb side : Cutout,6,3x3,37.78173279,-122.4379638
14425,Acacia melanoxylon :: Blackwood Acacia,90X Masonic Ave,Median : Cutout,40,12,37.78172545,-122.4475482
141316,Acer rubrum :: Red Maple,1300x DIVISADERO ST,Median : Cutout,3,Width 0ft,37.78172149,-122.43916
6343,Metrosideros excelsa :: New Zealand Xmas Tree,1932 Ellis St,Sidewalk: Curb side : Cutout,12,3X3,37.78172024,-122.438049
95167,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1300 DIVISADERO ST,Sidewalk: Curb side : Cutout,3,3x3,37.78171308,-122.4389649
27258,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,690 Van Ness Ave,Sidewalk: Curb side : Cutout,12,3X3,37.78171292,-122.4204045
27256,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,660X Van Ness Ave,Sidewalk: Curb side : Cutout,18,3X3,37.78171292,-122.4204045
6347,Metrosideros excelsa :: New Zealand Xmas Tree,1940 Ellis St,Sidewalk: Curb side : Cutout,6,3X3,37.78170493,-122.4381318
5935,Pyrus calleryana :: Ornamental Pear,1357 Eddy St,Sidewalk: Curb side : Cutout,6,4X4,37.78168514,-122.429877
13879,Platanus x hispanica :: Sycamore: London Plane,1017 Market St,Sidewalk: Curb side : Cutout,45,4X4,37.78168496,-122.4107489
8773,Metrosideros excelsa :: New Zealand Xmas Tree,3452 Geary Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.78168421,-122.4564101
8762,Ficus nitida :: Laurel Fig,3360 Geary Blvd,Sidewalk: Curb side : Cutout,12,3X3,37.78168129,-122.4552028
6324,Eucalyptus sideroxylon :: Red Ironbark,1895X Ellis St,Sidewalk: Curb side : Cutout,18,4X4,37.78167393,-122.4373205
26439,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,1410 Eddy St,Sidewalk: Curb side : Cutout,6,2X2,37.78167246,-122.4308366
13881,Platanus x hispanica :: Sycamore: London Plane,1027 Market St,Sidewalk: Curb side : Cutout,40,4X4,37.78166814,-122.4108106
20209,Ligustrum lucidum :: Glossy Privet,1349 Steiner St,Sidewalk: Curb side : Cutout,12,4X4,37.78166519,-122.4341511
90474,Pyrus calleryana :: Ornamental Pear,400 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.78166415,-122.4847552
13891,Platanus x hispanica :: Sycamore: London Plane,1040X Market St,Sidewalk: Curb side : Cutout,12,4x4,37.78166262,-122.411208
8713,Metrosideros excelsa :: New Zealand Xmas Tree,3121 Geary Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.7816588,-122.4525051
14440,Myoporum laetum :: Myoporum,45 Masonic Ave,Sidewalk: Curb side : Cutout,36,4X4,37.78165709,-122.4477754
5937,Pyrus kawakamii :: Evergreen Pear,1365 Eddy St,Sidewalk: Curb side : Cutout,12,4X4,37.7816497,-122.4300367
23830,Fraxinus x Moraine :: Moraine Ash,1203X Webster St,Sidewalk: Curb side : Cutout,30,3X3,37.78164477,-122.430701
26443,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,1430 Eddy St,Sidewalk: Curb side : Cutout,6,2X2,37.78164438,-122.4311691
23809,Fraxinus x Moraine :: Moraine Ash,1200X Webster St,Sidewalk: Curb side : Cutout,40,3x3,37.78164396,-122.4305152
26442,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,1424 Eddy St,Sidewalk: Curb side : Cutout,6,2X2,37.7816433,-122.4310676
12338,Tristania conferta ::,1151X Laguna St,Sidewalk: Curb side : Cutout,12,3X3,37.78164001,-122.4273974
23217,Lophostemon confertus :: Brisbane Box,650X Van Ness Ave,Median : Cutout,6,3X3,37.78163901,-122.4203899
29139,Lophostemon confertus :: Brisbane Box,55X Jones St,Sidewalk: Curb side : Cutout,3,3x3,37.78163823,-122.4122172
22591,Platanus x hispanica :: Sycamore: London Plane,785X Franklin St,Sidewalk: Curb side : Cutout,6,4X4,37.78163354,-122.422349
26444,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,1434 Eddy St,Sidewalk: Curb side : Cutout,6,2X2,37.78162246,-122.4312325
